"year","CO2","CH4","N2O","Halogenated","Ozone","Strat. H2O","Land use & BC on snow","Aerosol-radiation","Aerosol-cloud","Volcanic","Solar","CTI","AMO","Total sum","Observation"
1865,0.00417171193128388,-0.000827476099975164,0.00164663616866398,8.33300815970327e-07,0.00891309706869334,-0.000246371664443796,0.0150891762364387,0.0022922937036877,0.0139118250887764,0.0140209458396816,0.00434244369581357,-0.00399760359768997,0.07558329842986,0.056863797331375,0.0951575537010872
1866,0.00606253847644728,0.000321301877640633,0.00193880069980352,8.86502052198367e-07,0.00979477277853334,-0.000103863422715136,0.0157939679651692,0.00265185181185534,0.0135802768965032,0.0146373814510792,0.00346684383465514,-0.0056281648858968,0.084055902332023,0.0618660416778871,0.0738428953677532
1867,0.00796356412279538,0.00147821481916514,0.00223671570910787,9.50330815623717e-07,0.0108324737055802,4.68089435093936e-05,0.016578989033975,0.00314218703402847,0.0131118207023598,0.0149755665911184,0.00315838194273102,-0.0067317966661372,0.053737030656056,0.035344574720666,-0.0173476796322468
1868,0.00982339533738648,0.00265518609170543,0.00254037563813486,1.00381638705588e-06,0.0118975796802165,0.000200065307126233,0.0174014435290894,0.00364949240268399,0.0126103926124842,0.0151878441620052,0.00323787745445125,-0.0093366826300247,0.063078100429371,0.0445545840601251,0.0313158287010872
1869,0.0115692540760254,0.00378240452724393,0.00284406624653752,1.04984521002631e-06,0.0127276749602795,0.000358151702735634,0.0180955282384073,0.00402218638384786,0.0122589627600173,0.0153234028862209,0.00362328754447414,-0.0091748874444559,0.0391279784751865,0.0291727039273281,0.10270286203442
1870,0.0132667075467261,0.00485751276004153,0.00314773919580577,1.09309096180959e-06,0.0134485452248558,0.000511980773652164,0.0186800568638561,0.00434362268341537,0.0119597345619109,0.0154197896593443,0.00400683025328443,-0.0419597397438815,0.0473110937536316,0.00646511903748703,-3.30129655797262e-05
1871,0.014966992563495,0.00581671596380073,0.00345606095375624,1.14802264937367e-06,0.0139601542722766,0.000666154411880403,0.0190368072983582,0.00450554355021771,0.0117920487149226,0.0154951879254181,0.00440994877652787,-0.0114951199359856,0.0259663694129037,0.029560447281074,0.00565917870108723
1872,0.0167562345102185,0.00669483149091103,0.00376995285820887,1.19224618965221e-06,0.0143635310950869,0.000811163759459554,0.0192726445293583,0.0045630985266195,0.0116534277687475,0.0151588021946811,0.00845233652568226,-0.0084777732804694,-0.00985278611369359,0.0108865051381841,-0.0302113462989128
1873,0.0186353184602865,0.00750402023798243,0.00408702568657355,1.24909774607776e-06,0.0150402338901615,0.000949096493278674,0.0196264959068014,0.00472643650967565,0.0113242785705511,0.0144809705442959,0.00757176166861829,-0.0280065065112349,0.00730447649999061,0.00125609287752304,-0.0318150046322467
1874,0.0205264557622122,0.00828314850433234,0.0044053770483802,1.29282073287269e-06,0.0157846183894111,0.00107828845739817,0.0199154818930757,0.00491479558567893,0.0110029883118759,0.0143699903407874,0.00412366922515264,-0.0312184900275452,0.0273566253508486,0.00755716766220704,-0.0643146796322468
1875,0.0225169125289454,0.00907233137712903,0.00471698785310593,1.33082892026128e-06,0.0163098765976543,0.00120219629322193,0.0200528009779629,0.00499097145234561,0.0108312569293919,0.0147958570760367,0.00340068384726292,-0.0241281211712829,0.0390136041139025,0.021134211742691,-0.0521447462989127
1876,0.0245967768513437,0.00985352406929293,0.00502156607219995,1.3716692272202e-06,0.0168211341143776,0.00132177591563425,0.0201733329532954,0.0050600382925796,0.0106311071240869,0.0151381612603706,0.00267660805394507,-0.0230276940298933,0.0338802427013481,0.0174190817283,-0.0753378046322467
1877,0.0266776360127531,0.0106063996937538,0.00531382112633195,1.41398982112022e-06,0.0175327480964736,0.00143912519215386,0.0203882054223705,0.00525069234665925,0.0103157175546292,0.0153258321979504,0.00200269726188078,0.0645415734874721,0.181307385987855,0.247215961808575,0.28380837678442
1878,0.0288120093628765,0.0113859700709175,0.00559839101034005,1.45745041349742e-06,0.0183017910499002,0.0015543780778963,0.020609754345945,0.00545892068286801,0.00995508719951967,0.0154380829738143,0.00140406565591537,0.0956122696608606,0.195280273740648,0.291557576599628,0.289790910367753
1879,0.0310070138125035,0.0121946588524774,0.00588330742599555,1.50101712768676e-06,0.0188916120157727,0.00166802671848942,0.0208299372304023,0.00557332159154428,0.00961672372937138,0.0153818713192902,0.000932717143330299,-0.0195067582331943,0.077246349078314,0.066709152181708,0.0296997370344202
1880,0.0332212961459134,0.0130458536756871,0.00616254013960715,1.54045247052225e-06,0.0193935421037428,0.00178285010037586,0.0209828213436509,0.00563501965118325,0.00931789354958747,0.0150554341361583,0.000961308827421259,-0.0149052670991232,0.05879651097476,0.0543976286698101,-0.00705732129891273
1881,0.0355151833094248,0.013920162975091,0.00643008370003245,1.57032699065974e-06,0.0198973598737564,0.00189824037604084,0.0211210347076116,0.00576226151171691,0.00903629655648795,0.0148062727078099,0.00181263526644359,0.0284592167085527,0.0339779231494231,0.076586572738295,0.0746215370344203
1882,0.0378467567624471,0.0147975443097862,0.00668717374450565,1.60665590712434e-06,0.020214723363202,0.00201602490331492,0.0211922191120258,0.0058281034746332,0.00884220431616799,0.0149162935539311,0.00285841412702068,0.00440995628052297,0.00250109697858661,0.031170224044762,0.0132504870344203
1883,0.0401780107767407,0.0156706037977713,0.00694136586179405,1.63894860268083e-06,0.0204876016042493,0.00213885652502558,0.0212062053855629,0.00587391327074818,0.00873813379848465,0.0100944817360743,0.00344037816279378,0.00223791706390161,-0.0687393333092123,-0.035393217983903,-0.0173009546322467
1884,0.0425478361149288,0.0165995907143992,0.00718557910027895,1.67347578433838e-06,0.021031681458342,0.00226264010979856,0.0213313036387159,0.00609606672250628,0.00859064789187675,0.000106144653010263,0.00384557661071968,0.0204708543884817,-0.0845655363097599,-0.0412085054057369,-0.123312796298913
1885,0.0449799103300128,0.0175486891913296,0.00742368854701335,1.72120702092814e-06,0.0216833815141478,0.00238998246783846,0.0214905266144979,0.0064480658709443,0.00842870176345295,-0.00317807920238974,0.00391967639935851,0.0394951075261004,-0.0375055202750545,0.0231827683667041,-0.112496954632247
1886,0.0475135888058258,0.0185494333085838,0.00765975796997865,1.76600015183322e-06,0.0223269510970318,0.00251906068615741,0.0216715087166447,0.00687170414373839,0.008164025405473,0.000851014994387663,0.00339483031526613,0.00818419010254273,0.0141008885609986,0.036987976956615,-0.10797008796558
1887,0.0501464514384468,0.019566926834366,0.00789499302887215,1.79183796641411e-06,0.0230436481700787,0.0026532674884126,0.0219875278004783,0.00740384886451763,0.00761251060879691,0.00471149460562766,0.00270036254156047,-0.0341553770133452,-0.00898076752203379,-0.0303826329783679,-0.163877271298913
1888,0.0529061875903298,0.0206208028536793,0.00812704656928435,1.8215629382414e-06,0.023812297239432,0.0027926230025469,0.0223771463977592,0.00796285714989695,0.00693363826568971,0.00752267753297795,0.00205792665873396,0.0461317401807125,-0.019903901408936,0.038033331970049,0.0709592537010872
1889,0.0557562876590288,0.0216912552097441,0.00835854699140725,1.85376971893246e-06,0.0245015959115725,0.00293451545579319,0.0226882899414849,0.00845502876498832,0.00634075527057629,0.00964863496485913,0.00152027052863998,0.0700443734757438,-0.0111418088830559,0.0692004877485181,0.128793470367753
1890,0.0586525404884458,0.0227842945473277,0.00857894005677645,1.89750784897132e-06,0.0250643860599909,0.00308018664241767,0.022924705760389,0.00884926494625913,0.00582912304199962,0.00982278047865289,0.00134366122714447,-0.0374503583456868,-0.106410966613738,-0.131789171933555,-0.159575571298913
1891,0.0616037288960598,0.0238994807457822,0.00879034512912105,1.92855225656518e-06,0.025438653354938,0.00323011785616729,0.0230178719896868,0.00907168706865897,0.00551649840344902,0.0085333500181999,0.00156556035923459,0.013816554310813,-0.0750191400584827,-0.042033867914653,-0.0483902046322467
1892,0.0645774177832398,0.0250704627391699,0.00901199232992275,1.96802802273905e-06,0.0257352523711744,0.00338532945860749,0.0229650381106815,0.00919465296695268,0.00530927711720472,0.0087233483198048,0.00217987798971996,-0.00508254205165941,-0.110646452227593,-0.086774456563331,-0.0849128379655798
1893,0.0675125932243488,0.0262525367449502,0.00923939686859995,1.99872734684238e-06,0.0262602231866627,0.00354350315675439,0.022999459531279,0.0093873102824581,0.00493509121496782,0.0102715016488125,0.0037185624839665,-0.0426021286961071,-0.0640230032349818,-0.0554164795005299,-0.15633983796558
1894,0.0704453223337188,0.0274189081329484,0.00948127815368715,2.03340651244994e-06,0.027003597179442,0.00370607018385685,0.0231777716261002,0.0096461726299825,0.00439305562966312,0.0115265813175653,0.0231807739031343,-0.0218659483876402,-0.124020911303861,-0.0617807009062659,-0.152849454632247
1895,0.0733153154282008,0.0285163054469887,0.00973136316483665,2.06209692422855e-06,0.0275034745457827,0.00386974071827748,0.0232614268658614,0.009888892973479,0.00391573281104182,0.0122487650966273,0.0396147373506687,-0.00269641875154558,-0.0971985714798126,0.00466420192795203,-0.0403580379655798
1896,0.0761572635125008,0.0295067618883337,0.00997792315062195,2.09542238018692e-06,0.0278408478080714,0.00402968574578589,0.0232972672796611,0.0102571306869792,0.00346831500640852,0.0127216441451467,0.0321831282499729,0.0400742793635043,-0.016968521904329,0.112181231224856,0.0653505370344202
1897,0.0790031142341748,0.0304472369341479,0.0102186276399358,2.11908103023794e-06,0.0284703693299653,0.00418546503269059,0.0235035076865839,0.0109415696664669,0.00280047847238392,0.0130730741602645,0.0123739108127515,0.0570377629055383,-0.0429450642245352,0.087166640500777,0.0821176787010873
1898,0.0818662747747898,0.0314158930522635,0.010464087971517,2.1529557046661e-06,0.0291781801945474,0.00433686380749727,0.0238475550439612,0.0117607842813662,0.00199510430311532,0.0133343893870937,0.0054886617498832,-0.0106887815825444,-0.0502411213698497,0.00483998859380708,-0.0821587796322467
1899,0.0848132050022718,0.0324864809658816,0.0107210421679624,2.18721594474232e-06,0.0297062602737184,0.00448583825907055,0.0241890149543538,0.0125416068440644,0.00116100783963442,0.0135518555062799,0.00336530008956666,0.00422833401072846,-0.0352634923791662,0.0322969634589521,0.0165710537010872
1900,0.0879319055701548,0.033589993628633,0.0109887339219512,2.21537497574997e-06,0.0301473538622047,0.00463635144489819,0.0244631275254659,0.0132699957099239,0.000426769310033425,0.0137227347752873,0.00243027181485958,0.0780970650540744,-0.0549117961962004,0.081657908016068,0.11481501203442
1901,0.0909933369128378,0.0347338633317145,0.0112804255503739,2.26162675835313e-06,0.0305760071261558,0.00478980248425068,0.0246578293143953,0.0139364820728251,-0.000190912481408578,0.0138862895779861,0.00153462037793294,0.0155555377615624,-0.0594230796718552,0.0187528596605031,0.0634714953677533
1902,0.0940633242545898,0.0359196685763238,0.0116112967220343,2.32471305297455e-06,0.0309148011280274,0.00494735543965997,0.0247471043987775,0.0144828364576052,-0.000716788762948575,0.0117700644074573,0.00105925818512512,0.0495171771988473,-0.117027447072007,-0.029718242058768,-0.0495682629655797
1903,0.0971229663500058,0.0371964749048644,0.0119842215357203,2.40293951381272e-06,0.0312776352463441,0.0051130479792286,0.0248651612854106,0.0149888363444312,-0.00123837951748577,0.00705902016618563,0.00147301990226296,0.0668576131571073,-0.155265894516093,-0.0679083693011549,-0.187937446298913
1904,0.100177441019719,0.0385808896505652,0.0123822686994527,2.51873479687323e-06,0.0319927112684818,0.00528567197269585,0.0251456097560975,0.0156698737285495,-0.00193373564478787,0.00500377382898776,0.00213675921432455,-0.0071604338560275,-0.207647991366294,-0.186643907365882,-0.257565021298913
1905,0.103284089605106,0.0400608350181159,0.0127976981964951,2.65708080768678e-06,0.0328117198365975,0.00546790903157884,0.0254918639653298,0.0164006418152349,-0.00275348047271948,0.0068689444915181,0.00279724338074726,0.0816394066112735,-0.178649705479766,-0.060449359776893,-0.0830470712989128
1906,0.106493429444098,0.0416225027917067,0.0132273212277732,2.82068022305401e-06,0.0336474171635526,0.00566103646455943,0.0259190346894812,0.0170072036548961,-0.00375009026379508,0.00928968672805568,0.0035187686904876,0.0382257794053089,-0.112007552712345,-0.0176450269825469,0.00607462870108727
1907,0.109880849950395,0.0432270129685628,0.0136786154324416,3.0410849971709e-06,0.0346322342914974,0.00586651281558351,0.0264160036945512,0.0176314477965976,-0.00485151759286468,0.0104412643214271,0.00405531731418385,-0.00542158138467757,-0.163084081925058,-0.105851763796834,-0.17355163796558
1908,0.113393196484256,0.0448405117298822,0.0141565366877568,3.28645397866373e-06,0.0355858602877106,0.00608193480302481,0.0267688668221894,0.018255831478497,-0.00579076394545208,0.0107330595963669,0.00894957344756555,0.00862806784690633,-0.140178445013473,-0.0576499410345769,-0.246916796298913
1909,0.116993344343327,0.0464699946382735,0.014659585011835,3.57993091493329e-06,0.0364385970423064,0.00630321031015901,0.0270566362448861,0.0188556863870786,-0.00663987866118398,0.0114175426526939,0.0096815846441215,-0.019940610869343,-0.159921350926484,-0.105977858301548,-0.25366418796558
1910,0.120661187982442,0.0481034034267633,0.0151881025106304,4.33259342132945e-06,0.0372516281893234,0.00652978544479031,0.0273470156032737,0.0193178948169988,-0.00744531757060268,0.012244803749329,0.00478608469051827,-0.0364740831668044,-0.166826175070866,-0.135208838903601,-0.201618104632247
1911,0.124475555366134,0.0497047211006564,0.015734699219002,5.86545973548022e-06,0.0378546022402779,0.00675884486590741,0.027463815754088,0.0193425037421805,-0.00800874031094078,0.0127314909765837,0.00307429692420793,0.00142445817518516,-0.149360403315479,-0.075061947977148,-0.230863529632247
1912,0.128477630211224,0.0512355230147898,0.0162863156969298,7.73589762387973e-06,0.0383527938509124,0.00698816614571701,0.027521972292934,0.0191138786426956,-0.00842144804026428,0.0112026484500848,0.00201150687798897,0.0627996381070421,-0.178024688084654,-0.0592304312941329,-0.159682271298913
1913,0.132639750429117,0.0526308893397211,0.0168417087593556,1.00307789255943e-05,0.0390755948021928,0.00721449777947361,0.0276897773487595,0.0188343138596036,-0.00888769721739028,0.00815186752116817,0.00142669795055828,0.0156842438160513,-0.185799890654028,-0.123983714614655,-0.147319429632247
1914,0.136904905516605,0.0539147190227311,0.0174030673469523,1.3711764359033e-05,0.0398384390510721,0.00743032909945531,0.0277027036174901,0.0186070568802968,-0.00921598837333898,0.00772442560062595,0.00157591512336314,0.0582093755377454,-0.149620982761319,-0.0390420977498,0.0310117370344202
1915,0.141233636691509,0.0552581549288715,0.0179640712353384,1.973458004313e-05,0.0403378593719271,0.00764048159973801,0.0276583623328255,0.0183284057135792,-0.00944461990608728,0.00953010776180921,0.00288097964346721,0.0658279373488353,-0.032866596854561,0.12493485930939,0.0851910953677533
1916,0.14559336741326,0.0567813639430889,0.0185062691563168,2.87531331336228e-05,0.040879877810238,0.00785062699863521,0.0277341378603549,0.0180573252245337,-0.00992297866167268,0.0110679191547282,0.0105945729429684,-0.0202810498271874,-0.101633762875668,-0.019483008596184,-0.12928706296558
1917,0.149997501475164,0.0584214146728826,0.0190298808924606,4.01516270410684e-05,0.0417579064819141,0.00806599698321081,0.0280804696914958,0.0180302182569977,-0.0106332675497827,0.0119789805715794,0.039139615553619,-0.0521329378069791,-0.144224102444712,-0.0743293670476979,-0.25840116296558
1918,0.154204928311035,0.0601828273929497,0.0195019577046759,5.24260290281115e-05,0.0426502690671223,0.00829068865597011,0.0281537373664925,0.0180795449981041,-0.0111032355930969,0.0125012484233158,0.064512725877988,-0.0063936368322098,-0.147212223676631,0.00077780523438703,-0.134040779632247
1919,0.15827647831686,0.0620698624878843,0.0199011857239306,6.44133223474692e-05,0.0434285361801412,0.00852749832610071,0.0279672995881477,0.0180302229103573,-0.0113014039974752,0.0128747228217928,0.0665064455195264,0.0578641479941679,-0.106681423658962,0.112130100928586,-0.0598365879655798
1920,0.162308328414079,0.0640517976673154,0.0202579797791466,7.53587948679606e-05,0.0441875912892772,0.00877838155828541,0.0277686245084942,0.0178939534264852,-0.0114391490652462,0.0131394368655966,0.051518205321489,0.0429101781871914,-0.154058844565461,0.0412415803952891,-0.0592706462989128
1921,0.166250438789225,0.0660698755555155,0.0206011202495827,8.55007588256691e-05,0.044785968412619,0.00904230523608851,0.0274044592846458,0.0175031325400896,-0.0112571152866871,0.0132867727638769,0.0349138033145204,-0.0109885686213378,-0.109393747029082,0.0283648098639681,0.00494303703442023
1922,0.17008038240588,0.0680850678024053,0.0209616433511343,9.66231991974311e-05,0.0455644888007734,0.00931477429438521,0.0272755356661888,0.0171828745510276,-0.0113102446531442,0.0130406889746698,0.0168292406771155,0.0116125608124484,-0.155683194904341,-0.0076784094041909,-0.0644423796322467
1923,0.173882271016633,0.0700306639247047,0.021348229066711,0.000109939133644748,0.0466151828669282,0.00959272067699491,0.027658507695078,0.0170792513021695,-0.0118227393595677,0.0126878916741024,0.00665979201784281,0.0018305261913719,-0.165851938142442,-0.037606747895359,-0.0754989712989127
1924,0.177453231392329,0.0718193495741917,0.021727120950667,0.000125510902557633,0.0474068829925164,0.00987025800450261,0.0278982333162975,0.0167511958231925,-0.0121415677554542,0.0129165648200418,0.00343427349761854,0.0168564341160802,-0.13097859788722,0.0181618278511281,-0.0557192212989127
1925,0.180715076983881,0.0734212262977977,0.0220545322309036,0.000143647747911232,0.0480026644825663,0.0101410802502972,0.0278884413112888,0.0162571750511457,-0.0121984521262978,0.0133536275256743,0.00343936053815102,-0.01578517474999,-0.124174961837982,-0.00137758560559692,-0.0320051712989128
1926,0.183759429338686,0.0748478997046837,0.0223457766746215,0.000163931637428564,0.0487294629266926,0.0103953204491351,0.0278842099618133,0.0157659189059384,-0.0122968920791372,0.0135913767056526,0.00422651300380743,0.0552192775717189,-0.061884701195519,0.151003265874776,0.100534570367753
1927,0.186717280723738,0.0762491224199507,0.0226163423690526,0.000185458770955683,0.0496414318811456,0.0106349326033976,0.0279253012299986,0.0153645271844475,-0.0124710796099693,0.0137514600187808,0.0198386787234324,-0.00861646330398,-0.0426484701598025,0.119796315933621,0.00271094536775324
1928,0.189642517609783,0.0777775223097257,0.0228855074146804,0.000209692648342347,0.0506194396631123,0.0108670759810579,0.0279167933572874,0.0148764907654282,-0.0126807689810638,0.0134684557100832,0.0372848497574643,0.0183270432295228,-0.094407485621606,0.0959286752666391,0.0144984870344202
1929,0.192410989180156,0.0794385642331177,0.0231415565539397,0.000238840070105902,0.0517078197229223,0.011094982823882,0.0279094928592836,0.0144310271628892,-0.0129640870599419,0.0129333656568881,0.0547777014999108,0.0113304697914321,-0.11697912141584,0.079769918899253,-0.144662904632247
1930,0.195037892438727,0.0811623639619077,0.0234039276490684,0.000273466666385161,0.0525506479451152,0.0113292081420668,0.0275643259473279,0.013964064948026,-0.0128838652102854,0.0130899600517439,0.0634022287710775,0.0407881279174859,-0.0879808355293118,0.149922710139705,0.0599106787010872
1931,0.197745449943504,0.0828801468870727,0.0236839747064325,0.000313398912462093,0.0528729556585863,0.0115698866660078,0.0267584599229741,0.0134643555649807,-0.0122456740112377,0.0135426070711687,0.0497603077820767,0.0636653704570687,-0.0214955539947168,0.235034123296764,0.12307723703442
1932,0.200639324234398,0.0845719023024797,0.0239825153259105,0.000357756057161811,0.0531249381860468,0.0118144944168711,0.0259281363628476,0.0130528266629162,-0.0116120916734596,0.0135239704636412,0.0287500632977774,0.00902872317853385,0.0040568787067715,0.204274552092948,0.0474037453677533
1933,0.203753700165991,0.0862309529660467,0.0242894365927151,0.00040612699247984,0.0537260770606589,0.0120615018588025,0.0255456068185025,0.0127519488706465,-0.0114145780848879,0.0132770207122934,0.0121635396977147,-0.0072374081752473,-0.00512932343782629,0.176995494157039,-0.0679978296322468
1934,0.207089956198936,0.0879363336683087,0.0245823603799553,0.000460020539973478,0.0546589981118502,0.0123075532519745,0.0254901029307868,0.0124742206034016,-0.011643279521727,0.0134357727253476,0.00726263691226415,-0.021514973836734,-0.0685996971572853,0.0992988951311701,0.0695317287010873
1935,0.210855243323135,0.0896427262941647,0.0248759329939422,0.000522740092875454,0.0558112070324572,0.0125532517973259,0.0256598010395139,0.0123483639895982,-0.0121733269810145,0.0137624647496688,0.0169851627748781,-0.00196901497831274,-0.0702822507517169,0.12732561932383,0.0210529370344202
1936,0.215265710509962,0.0913499316543977,0.0251913238009444,0.000597226215242164,0.0571002611828683,0.0128025339904442,0.0259757314419594,0.0122425226975072,-0.0129405812854392,0.0139375898801083,0.0463720960073811,0.00910288208467302,-0.0422410544542935,0.186504680313487,0.0623649870344202
1937,0.220031933335498,0.0930580531112427,0.025530712369372,0.00068251824061676,0.058056654504854,0.0130484999913349,0.0260336225993754,0.0120155633238966,-0.0134545643215311,0.0140505575571351,0.0748068614854126,-0.000702856544963243,0.0328139329028677,0.263261221883034,0.163891828701087
1938,0.224820235512856,0.0947701828098307,0.0259011202584194,0.000775880545527576,0.0587675786931526,0.0132943557960314,0.0258012816868479,0.0117362105514401,-0.0137330668108215,0.0141348023824263,0.0946678199359849,-0.0264467017673257,-0.0386123233409679,0.193595362212962,0.17679836203442
1939,0.229498534559395,0.0964826795284767,0.0262769688072191,0.000877568287773843,0.0596581293457559,0.0135467484818585,0.0257723056647356,0.0115318585433405,-0.0142744935162532,0.0142027919479399,0.109389753306981,-0.0084685628101595,-0.0493779501359547,0.21918553489776,0.18839116203442
1940,0.234137867385159,0.0981181042688257,0.0266694501301966,0.000990945480866019,0.060534898245673,0.0137928002802964,0.0259256076885851,0.0112510140716604,-0.0149578121372337,0.0142573277499366,0.107618939453255,0.048203541228886,0.0437573134234863,0.349216624395454,0.32185420203442
1941,0.238537200075805,0.0996673060051057,0.0270829543673411,0.00112100780006983,0.061306831552318,0.0140358821501465,0.0261815403630833,0.0110136264490433,-0.0156776088901325,0.014307811841019,0.0967438540806299,0.0769666268067116,0.055124803562823,0.379104637409474,0.39779437953442
1942,0.24273744447735,0.101250680580799,0.027563901171336,0.00127436804774078,0.0621553309506554,0.014278766937914,0.026549373259491,0.0109735457726443,-0.0164999053009157,0.0143464407002512,0.0769157982327103,0.0178377603150656,0.0164107617990517,0.280833374944118,0.262303425367753
1943,0.246447753374425,0.102850665803454,0.02811756188246,0.00145764994912188,0.0630865279373851,0.0145184880870323,0.0268451138802633,0.0109834766119592,-0.0172816656975493,0.0143777978903964,0.0537789672340703,-0.0402027475524797,-0.0508858939637303,0.149881242781396,0.245166362867753
1944,0.249575104261235,0.104385448265344,0.0286633568629227,0.00166898959735485,0.0639543014702294,0.0147529913928801,0.026737041094178,0.0109229092563686,-0.0176939758599262,0.0144051421406067,0.0449276100593778,-0.00343731395351363,0.055646593629616,0.292752798421327,0.41191788108442
1945,0.252175360528225,0.105881577718409,0.0291566886964975,0.0019049504168241,0.0644891057735855,0.0149829925509545,0.0262323183989781,0.0107470449200952,-0.0175842824717929,0.014429588595737,0.0433899151944516,-0.0245608307531249,0.065856129274083,0.283874717311923,0.32411982203442
1946,0.254555297147659,0.107450890468961,0.0296090119535345,0.00217082663954935,0.0648631172757714,0.0152124554529998,0.0256569022993027,0.0103011897948667,-0.0174355956654274,0.0144516737114922,0.0466659056522571,-0.0119830565408253,-0.0924894485966788,0.142115193030041,0.134950378701087
1947,0.256914489114269,0.10910146209456,0.030001311766403,0.00246792350445817,0.0657184368876594,0.0154466026293905,0.0253507932630228,0.0095967320362063,-0.0177806765411586,0.0144707380705962,0.0837547268245574,0.00742667704320486,-0.119848165728367,0.156447041388189,0.165618553701087
1948,0.259230000949724,0.110845911215556,0.0303337889022625,0.00279443990294072,0.0668877870898104,0.0156877894188115,0.0253610818795001,0.00921582421824736,-0.0184356036804263,0.0144874578489258,0.129303419118212,-0.00104730384486468,-0.0873683661418724,0.223335951017137,0.104453670367753
1949,0.261612877016799,0.112529317708846,0.030645249918146,0.00314717206040267,0.0680834853762774,0.0159325250988885,0.0257321628264893,0.0093931907327688,-0.0193119268366494,0.0145007230269816,0.139279474310224,-0.0133358772958339,-0.0518422420679062,0.255655532968914,0.10764633703442
1950,0.264018965511902,0.114137692358187,0.030961564729881,0.00352268310472713,0.0694019771807844,0.0161761777256148,0.026120128534922,0.0094821186117786,-0.0203100871923687,0.0145129136328657,0.13142738052824,-0.0392401657120445,-0.0955205546681901,0.170720040306423,0.0408665370344203
1951,0.266661438767711,0.115777289984384,0.0312956372986325,0.00391738371673848,0.0703757133561374,0.0164166432571504,0.0261373772658302,0.00898950119022042,-0.02098828207391,0.0145251756943753,0.117426840914487,0.00492413202954315,-0.0182099459652429,0.281007558954614,0.141867228701087
1952,0.269605157344477,0.117554410207161,0.0316669137753876,0.00432987611566313,0.0713885639500304,0.0166634022432779,0.0261055220279565,0.00847138121421447,-0.0217005835500094,0.0145328466869011,0.100186682516401,0.0292491997077675,-0.0030791037175804,0.30733457396182,0.21449168703442
1953,0.272904869541441,0.119598033713106,0.0320664976151376,0.00477144738774843,0.0728264683430514,0.0169207378721014,0.0262588313705021,0.00819634537462774,-0.0227405672669363,0.0145415114755437,0.0833424635514674,0.0248902713373996,-0.0087914423775696,0.294718397852593,0.27132029203442
