"year","CO2","CH4","N2O","Halogenated","Ozone","Strat. H2O","Land use & BC on snow","Aerosol-radiation","Aerosol-cloud","Volcanic","Solar","CTI","AMO","Total sum","Observation"
1865,-0.0224195215637716,-0.0103358423074551,-0.00347186574182595,-4.77793706772583e-07,-0.00661343110656543,-0.00152265373348142,-0.00139259247981553,-4.02636764592583e-05,0.012438978696006,0.0107455938767118,0.00441806526718691,-0.00398979909033865,0.052532235868248,0.0300875688965254,0.052773550724638
1866,-0.0208200687368213,-0.00932829513771471,-0.00320509782966762,-4.12805861011082e-07,-0.00581929543555773,-0.00139371704213396,-0.000899583838603224,3.26680591624647e-05,0.0114972135629075,0.0152383549590162,4.98059378651449e-05,-0.00545469520221533,0.0588248900519814,0.0382992564007804,0.093106884057971
1867,-0.0192412562937201,-0.00830692214095051,-0.0029301749902226,-3.53309801724062e-07,-0.00491033143826993,-0.00126046716580592,-0.000334282681502023,0.00012127264102588,0.0101614131871329,0.0176554484942822,-0.0022187163379897,-0.00644619789243033,0.0363068806063668,0.0181936272519994,0.137690217391304
1868,-0.0177131428974874,-0.00729866676496401,-0.00264728773571945,-2.98796803930972e-07,-0.00400260796840983,-0.00112373920700235,0.000242511649429875,0.000199551159690613,0.0087378478636744,0.0191055947081921,-0.0016464223765733,-0.00878642720363723,0.0432445496474737,0.0278181261145974,0.093606884057971
1869,-0.0162392017137183,-0.00632730221361171,-0.00236093793896744,-2.50537568627282e-07,-0.00329307286310263,-0.000984967030556499,0.000712736652752476,0.000256752014958791,0.00771197415555377,0.0200714298989726,0.00117048142837933,-0.00864107042375153,0.0254566491559312,0.0171636401301014,0.086356884057971
1870,-0.0147837546752401,-0.00542043484864921,-0.00206853154640639,-2.05386725090033e-07,-0.00267585213867113,-0.000847116413256319,0.00110605045937127,0.000313795915571218,0.00685010513486367,0.0207649051766909,0.00404488404328886,-0.0380949787246742,0.0315342983872067,0.000306333013237403,0.016356884057971
1871,-0.0133502420750023,-0.00459011279942161,-0.00177051765081436,-1.53592155969283e-07,-0.00222476236532313,-0.000713049346157479,0.00132382245867657,0.000348758091066798,0.00633740525737937,0.0212907142753645,0.00698753656004345,-0.0107255670814818,0.0156814424677847,0.0179329123456894,-0.017143115942029
1872,-0.0118698433016675,-0.00384022169802831,-0.00146609580719418,-1.03135354888512e-07,-0.00184963714144343,-0.000584375172588759,0.00143217858559557,0.000345028621119608,0.00588432365628287,0.0189400171569502,0.00919182122643207,-0.00801478312271973,-0.0109216610745285,-0.00361327829228658,0.019356884057971
1873,-0.0103618015962388,-0.00313296633949661,-0.00115974902029139,-5.93246734175623e-08,-0.00127649340700033,-0.00046316056093092,0.00158586114014228,0.000338337789672238,0.00492494570275257,0.0141226641352578,0.00870305585028162,-0.025559395267342,0.00182114168293946,-0.0112949062080136,0.050190217391304
1874,-0.00877765149297044,-0.00243752071018731,-0.000855279040961999,-1.33470218275721e-08,-0.000648663414895931,-0.00034816554659292,0.00169672558854288,0.000331980991450208,0.00400733088475907,0.0133484026124123,0.00481278284664487,-0.0284450409640022,0.0167139939649857,-0.00131742789532457,0.002523550724638
1875,-0.00713817430904304,-0.00174623477256511,-0.000549971802103269,2.17673877382374e-08,-0.000198685166072431,-0.00023802533112295,0.00169317736219658,0.000304829444429928,0.00348918478601507,0.016365884173038,-0.000312112781627186,-0.0220750542334008,0.0253717026257551,0.0143383360311024,-0.042143115942029
1876,-0.00547323741507844,-0.00107053324529421,-0.000250763664107069,6.04084424967071e-08,0.00023502195916137,-0.000130970845537899,0.00166993478580128,0.000259692462549925,0.00288019077574777,0.0188056320584333,-0.00564928870271729,-0.0210864305904355,0.0215591240439709,0.0108158315293394,-0.045393115942029
1877,-0.00379429319031784,-0.000402475649960814,3.73633374828207e-05,1.01275968975918e-07,0.000851326335924565,-2.70786551604188e-05,0.00168517632184327,0.000236014556798631,0.00198493171246617,0.0200957730282821,-0.0106427521773638,0.0479342651503121,0.131054155407458,0.187551771959806,0.332190217391304
1878,-0.00207333686085354,0.00027917646035739,0.000321570917853141,1.40009996777287e-07,0.00150894611662007,7.5243495278301e-05,0.00172294287412207,0.000214221957665194,0.00094200835995897,0.0208784292343547,-0.0150806324671786,0.0708530393160063,0.14143190368789,0.219651880571089,0.423190217391304
1879,-0.000344771256047635,0.000993289693570688,0.000599127554436081,1.83255948760338e-07,0.00198499868913877,0.000177413225128211,0.00172392400572528,0.000133763037439206,-6.94719070100311e-05,0.0204756516024793,-0.0185047326054265,-0.017923222193391,0.053767393647556,0.0418362487409744,0.070940217391304
1880,0.00142818605279446,0.00173085195245629,0.000870040085594131,2.20360836211737e-07,0.00237300934793517,0.00028056838039549,0.00167952717248387,4.13097718667227e-05,-0.00098943236978433,0.0181984985241577,-0.0182981788707716,-0.0137892429802891,0.040064587252712,0.0325546564838464,0.00494021739130396
1881,0.00325042213515866,0.00248503051672389,0.00113249945961961,2.45790300451077e-07,0.00279230146474827,0.000385647573377121,0.00164968423141038,-1.93735584839744e-05,-0.00186857693409513,0.0164094753314303,-0.0121349622556515,0.0213187241992103,0.0216316719037961,0.0563190802353414,0.120940217391304
1882,0.00510348986631685,0.00324699912409789,0.00138832733720297,2.80310697175618e-07,0.00306723669301227,0.000492637245958561,0.00156023148773318,-8.92732415161343e-05,-0.00250189802154893,0.0172067906618554,-0.00440602198678519,0.00356355193365667,-0.00174635735164974,0.0271375651462534,0.053273550724638
1883,0.00698355691893655,0.00402112029446499,0.00163837106434221,3.09591157169758e-07,0.00331719545625927,0.000601115836441251,0.00143096343371998,-0.000142357508355793,-0.00289907026342253,-0.017021388533299,-6.31144495130253e-05,0.00161219210052133,-0.0595251790003468,-0.0606849705345476,-0.00039311594202901
1884,0.00887312598363446,0.00481725160936209,0.00188315976305852,3.42908203617288e-07,0.00380141707754317,0.000710614312419671,0.00136453457297778,-0.000110728473499466,-0.00332093665966083,-0.0878786279985064,0.00282281468985676,0.0154262436784728,-0.0751630299673112,-0.128577936655446,-0.167393115942029
1885,0.0108584241026173,0.00563878265920009,0.00212334891534916,3.86253788112988e-07,0.00438277077784767,0.000823230074309351,0.00133988272082478,1.88524115243297e-05,-0.00362614117418153,-0.111416935368423,0.00333783368886297,0.0294591626352588,-0.031459514055917,-0.0903371104670906,-0.135643115942029
1886,0.0129165410040465,0.00648842859737799,0.00235725431929767,4.16068361031977e-07,0.00493089974927387,0.000939266071943781,0.00133009691509648,0.000121988281934753,-0.00425885954815163,-0.0834764286247254,-0.000292192442364945,0.00636319332235232,0.00686887804403166,-0.0466776835494416,-0.160309782608696
1887,0.0150789850701165,0.00736488652016299,0.00258899300785412,4.42847042117578e-07,0.00553810417227727,0.0010588181221037,0.00142025676154157,0.000166842036815212,-0.00579941221556993,-0.0555192165464283,-0.00535829866002139,-0.0310835399628659,-0.0102740075901374,-0.0751239122503776,-0.196643115942029
1888,0.0173524947533841,0.00826168546682619,0.00282176408148935,4.68871863864998e-07,0.00615485165768137,0.00118113370194631,0.00154529944396328,0.00017182689295511,-0.00776599857250733,-0.0352050740436013,-0.0100380114537247,0.0343545626025759,-0.018386685221078,0.000808007425112389,0.00977355072463798
1889,0.019772069047768,0.00917605141255479,0.00305064237334154,5.00530165052047e-07,0.00669617731569167,0.00130649762031233,0.00161883444405738,0.000159778564315898,-0.00952664088686343,-0.0199968441730105,-0.0139883559008094,0.0519933126047493,-0.0118790260848867,0.0389291965467134,0.131523550724638
1890,0.0222686377191852,0.010110963991513,0.00327355477489316,5.36406921921028e-07,0.00715301026393767,0.00143551557435219,0.00162679824754168,0.000145399516600543,-0.0110933532534817,-0.0187209235173548,-0.015308814298807,-0.0340437508898415,-0.0967484717432693,-0.129160831240862,-0.157393115942029
1891,0.0249984006033551,0.011072574956606,0.00349055309607048,5.64866672525788e-07,0.00746104059733077,0.00156754332541296,0.00150671215156247,0.000125145864725219,-0.0121011068810122,-0.0278699272646521,-0.0137137748563647,0.0105178116349875,-0.0657302480268865,-0.0578958603807186,-0.040893115942029
1892,0.0277064902541151,0.0120699126996839,0.0037113660507332,5.97661817902868e-07,0.00771882617896257,0.0017031502076272,0.00128632490087358,8.33658152974186e-05,-0.0127495922015948,-0.0266305650002778,-0.00920920093060129,-0.00496450769794524,-0.100933549667513,-0.0996143849454906,-0.101893115942029
1893,0.0303281736744821,0.0130882644484319,0.00394410517336314,6.28683702138887e-07,0.00814505241214447,0.00184316913896942,0.00110976534032437,5.0947398305746e-06,-0.013852189025368,-0.0155286659616444,0.00190622264925069,-0.0386721009004758,-0.0548649792790823,-0.0613805639317806,-0.076726449275362
1894,0.0329940380086188,0.0140869869937903,0.00419325613007863,6.55418125397528e-07,0.00873230888999747,0.00198570859993054,0.00101328153259407,-7.04425350264574e-05,-0.0154970922689504,-0.00686358505391883,0.0162178750216526,-0.0200427184119147,-0.114148835594984,-0.0765260133573216,-0.070726449275362
1895,0.0355858363717643,0.0150311261301651,0.00445107523968373,6.85155763630877e-07,0.00912954667235397,0.00212881274549597,0.000840059618044075,-0.000165901446727935,-0.0169541085880131,-0.00182656819657343,0.0246120167319342,-0.00282081474382205,-0.0876457158802156,-0.0165845945373716,-0.010226449275362
1896,0.0382125363835483,0.0158930059678264,0.00470256445543693,7.07706844669888e-07,0.00939718864099537,0.00226901983828695,0.000663943344894277,-0.000211572506445296,-0.0182992988594606,0.00148001736262997,0.0203852236334936,0.0298863789573687,-0.0162065611017626,0.0899554966726114,0.078856884057971
1897,0.0407649192911013,0.0167092491996441,0.00495362293339003,7.33968699405317e-07,0.00990159801605777,0.00240457676853432,0.000633313105586376,-0.000151746996797731,-0.0201818473224808,0.00386245519106597,0.00911287166343376,0.0423992060338453,-0.0354994962605099,0.0765353114846304,0.094606884057971
1898,0.0434098690769423,0.0175579120579253,0.00520538000626473,7.62590772582328e-07,0.0104799042487827,0.00253642567669039,0.000677679911861077,-0.000100444337546468,-0.0224656543238765,0.00566577585001217,0.00221334224979159,-0.0100011527786549,-0.0412471194144145,0.0153951381633894,-0.107726449275362
1899,0.0461330016682013,0.0184629685530942,0.00546785271061923,7.91823069861018e-07,0.0108944850981834,0.00266717402234282,0.000722272031824577,-0.000122348069954081,-0.0248174308189395,0.00708167195921547,-0.00147982256404884,0.00340038250311979,-0.0297943463716934,0.0393531995662144,0.062273550724638
1900,0.0489370010051733,0.019403524227577,0.00574183360245163,8.19912965997838e-07,0.0112563283841694,0.00279978388239972,0.000712014870501175,-0.000157990830260127,-0.0269731542543339,0.00824073167394527,-0.00745400079812769,0.05793324451615,-0.0458622072435733,0.0748333801746964,0.169523550724638
1901,0.0517784374333353,0.0203745400224672,0.00602734445652993,8.56210013872597e-07,0.0116125536142857,0.00293550813073752,0.000639223221512875,-0.000130793792195769,-0.0287599802699431,0.00921503931524047,-0.0139425028907931,0.0118005434013823,-0.0503198006827309,0.0213934235121384,0.092606884057971
1902,0.0546177137058493,0.0213960534168447,0.00635733759320443,9.12488911977938e-07,0.0118800958217831,0.00307446319427162,0.000517958726179775,-0.000126064730114627,-0.0302891185829501,-0.00570646728627353,-0.0174215250016068,0.0368517730299775,-0.107238602521597,-0.0263887882626416,-0.067809782608696
1903,0.0574560160216803,0.0224880969609435,0.00671652238032473,9.87583902776507e-07,0.0121982531723132,0.00321842317251838,0.000379257014100076,-0.000169412181976014,-0.0318471506989458,-0.0385215183374879,-0.0144533816729203,0.0496426526885553,-0.145021963591717,-0.0778527488282096,-0.167309782608696
1904,0.0603410486073773,0.0236688088214677,0.00710575399580013,1.08413875251692e-06,0.0128030393649154,0.00336936005665699,0.000358632767850278,-0.000280621662231022,-0.0338152612414199,-0.0529170950668273,-0.00957789900613398,-0.00683128550454123,-0.196780646571595,-0.192806314346173,-0.222476449275362
1905,0.0632189569336123,0.0249316763957331,0.00750091019535923,1.1994286290967e-06,0.0134998470230386,0.00352950653237646,0.000390336425821775,-0.000412259576534474,-0.0362005034037176,-0.0398757888738876,-0.00467242395694569,0.0605461929262579,-0.168127477332248,-0.0753477858544296,-0.039809782608696
1906,0.0662139351738333,0.0262630616426039,0.00790717726081343,1.3408482978252e-06,0.0141643019973251,0.00369936423777792,0.000456017045798975,-0.000602398558192734,-0.0391275887858042,-0.0226018726361356,0.000528727637437935,0.0285228641892812,-0.102278451317698,-0.0160469558926616,0.042690217391304
1907,0.0693457122424653,0.0276410899002533,0.00831704067291383,1.5347920997632e-06,0.0149398957649166,0.00387813962280235,0.000558026926411177,-0.00086027091443363,-0.0424471536903818,-0.0144410577038895,0.00419770257185649,-0.00526910060365427,-0.15274710458283,-0.0861574559510616,-0.127559782608696
1908,0.0726306245228543,0.0290223069938655,0.00875914342134913,1.75397000808564e-06,0.0157170485468192,0.00406470811500706,0.000586141242598676,-0.00101209098877046,-0.0452375142016787,-0.0124219372721474,0.00903343135106132,0.00669061224220775,-0.130114074012302,-0.0415579648417586,-0.147143115942029
1909,0.0759603380090803,0.0304092050791664,0.00921781054043473,2.00490230088566e-06,0.0164088780936581,0.0042578435461994,0.000560903444830375,-0.00113246198860301,-0.0477329099711117,-0.00761584864085953,0.00928902736242691,-0.0183129953619424,-0.149622014123507,-0.0775404846953316,-0.209393115942029
1910,0.0793578392943953,0.0318037110219649,0.00970082400761313,2.65828413841633e-06,0.017061477573321,0.00445478176447149,0.000506796873021576,-0.00131795481258334,-0.050177718260731,-0.00191551099486933,0.00428503797550548,-0.0331666653586137,-0.156444662039701,-0.0950795027196456,-0.168976449275362
1911,0.0828759340595993,0.0331682258118806,0.0102000168423564,3.98869030601779e-06,0.0175432481072814,0.00465459154344125,0.000342632345746975,-0.0015663645909204,-0.0519786060992787,0.00150261987721727,-0.00289571551669839,0.000881380709455689,-0.139186755280618,-0.0446342268750956,-0.179226449275362
1912,0.0865673189530863,0.0344630514585291,0.0106866705792953,5.59039044879531e-06,0.0179602938560765,0.00485446570886415,0.000127485869021275,-0.00192874574338526,-0.0535079501429958,-0.00922019819878253,-0.010442162464842,0.0466493559428544,-0.167509898442594,-0.0419574749548696,-0.103726449275362
1913,0.0904419533001243,0.0356555462589736,0.0111806506530697,7.55465166736501e-06,0.0185725543792461,0.00505054692980507,-4.34321905519244e-05,-0.00234394868466574,-0.0550724621924772,-0.0308736151043419,-0.0146893429906783,0.0118954812482888,-0.175192566168619,-0.106333705407138,-0.076059782608696
1914,0.0944071880393003,0.0367671696583835,0.0116902227736444,1.07055981843589e-05,0.0192054163615234,0.00523920947849337,-0.000293511611111023,-0.00264928195237106,-0.0560481238818112,-0.0338458814172457,-0.0136210234862724,0.0432634263003427,-0.139444233498164,-0.0359206694925796,0.108940217391304
1915,0.0984127529058482,0.0379254958117994,0.0121825524659059,1.58424142737567e-05,0.0196205616916659,0.00542310201525167,-0.000596799026523223,-0.0029450512005727,-0.0568344503206725,-0.0208494914035768,-0.00414140643238738,0.0488831297225435,-0.0280141575625566,0.109707192391751,0.162940217391304
1916,0.102503604955914,0.0392276069139941,0.0126637247658454,2.35271588360803e-05,0.0200597347730882,0.00560589130941347,-0.000787328797437523,-0.00341906917586023,-0.0585189930465002,-0.010131752102544,0.00986303507452072,-0.0186188456904671,-0.0920281228325304,0.00785276449912742,-0.072643115942029
1917,0.106630748973046,0.0406292223082963,0.0131268747552735,3.32017674346153e-05,0.0207668136629275,0.00579465105045497,-0.000845394335028223,-0.00389429164595541,-0.0608371856381812,-0.00385932757622923,0.0245094144018585,-0.0472345789321411,-0.134111582951807,-0.0372102939104696,-0.220476449275362
1918,0.11058701834037,0.0421285263354549,0.0135422475009256,4.35650799388374e-05,0.0214867551628443,0.00599119129125767,-0.00103726000039512,-0.0041296901943231,-0.0622262943321288,-6.06579492700293e-05,0.0372629755921822,-0.00614239512862396,-0.13706414172376,0.0225499401042764,-0.055476449275362
1919,0.114411513297101,0.0437455794433257,0.0138969899706759,5.36330918464077e-05,0.0220787762789886,0.00619822933720117,-0.00136642792755702,-0.00420887787230261,-0.062672538948724,0.00246914071913627,0.0379637134525699,0.0430087750346332,-0.0970157100041483,0.121157172596395,0.00919021739130399
1920,0.118152901847217,0.0454382756983474,0.0142102746713564,6.2765782520578e-05,0.0226794769415024,0.00641670696804327,-0.00170990440945602,-0.00432479725726983,-0.0629708079073431,0.00426036336904367,0.0301802980856421,0.0319782318187961,-0.143829279077496,0.0630654313749494,0.063606884057971
1921,0.121833954477192,0.047161735910151,0.014513797697996,7.12511669568106e-05,0.0231881770757459,0.00664627921463557,-0.00225017559066473,-0.00442934670958271,-0.0624317900342497,0.00519466547029657,0.0215261101570911,-0.01027048142683,-0.0996957532611868,0.0638734401682914,0.119023550724638
1922,0.125352630624661,0.0488830650655364,0.0148382696947397,8.06555272721763e-05,0.0238283922631198,0.00688434644909607,-0.00264181813229722,-0.00466454664264728,-0.0626669439236414,0.00336228280018497,0.0116715722656692,0.0088920730622246,-0.145434297572247,0.0312470025869834,0.032940217391304
1923,0.128835824194551,0.0505480167223876,0.0151888075896585,9.2018452111754e-05,0.0246954123533379,0.00712702409061357,-0.00275368767016152,-0.00507397886317071,-0.0645912383787294,0.00098257879866017,0.0028164586204121,0.00124619217797986,-0.155482019775308,0.00589670401379139,0.067690217391304
1924,0.132180012149985,0.0520815452896775,0.0155228756203635,0.000105301988228067,0.0253603841032174,0.00736939971102897,-0.00301192994094122,-0.00548156558719023,-0.0659803731607492,0.00265708791201787,-0.00136563974992646,0.0127601276216968,-0.121023716819599,0.0529575306462694,0.056856884057971
1925,0.135247223489687,0.0534425938895385,0.0158157158819744,0.000120772190546886,0.0258607881502982,0.00760443782386537,-0.00344266042071632,-0.00596278270824495,-0.0665756824733834,0.00564329589731767,-0.000317444153000316,-0.0145797519331804,-0.11430105273095,0.0404286392897394,0.101940217391304
1926,0.138121192287937,0.0546568643683404,0.0160735244152663,0.000138056819905184,0.0264451998017633,0.00782785319895247,-0.00386639184639182,-0.00652606664170453,-0.0673272244056431,0.00731994286397967,0.00548863691381797,0.0410578310464018,-0.0527521257655568,0.168912453906973,0.236523550724638
1927,0.140850176739367,0.0558418124024654,0.0163173322578235,0.000156319487321715,0.0271797180690778,0.00803743015996377,-0.00425118625846342,-0.00716637569623577,-0.0684109720064908,0.00842044236921097,0.0150674433377384,-0.00813938222713013,-0.0352792140540168,0.151320056756559,0.120273550724638
1928,0.143501795778871,0.0571224217949347,0.0165582185793087,0.000176930304172288,0.0279606822915172,0.00824017068076067,-0.00463211999727992,-0.00789057349856298,-0.0695816804602541,0.00630072432698177,0.0237892045708402,0.0138448975917327,-0.0848878475093167,0.133237571212298,0.129023550724638
1929,0.146024905425647,0.0585364032833239,0.0167857625374619,0.00020181313432476,0.0288387765420812,0.00844257969083267,-0.00498536224110892,-0.00856747510729797,-0.0707719039412917,0.00272175341441027,0.032570505081291,0.00868399338583868,-0.107190852002473,0.114229592281687,-0.054976449275362
1930,0.148451514056237,0.0600102955963333,0.0170148980934621,0.000231421528294908,0.0295374613187636,0.00864843145301877,-0.00553483727539792,-0.00892025062886345,-0.0707257056150887,0.00393172589871757,0.03675276073752,0.0304129372844147,-0.0785376827631267,0.174463278091276,0.174940217391304
1931,0.150957376131151,0.0614726224872017,0.0172671848515871,0.000265486283931403,0.0298039762739983,0.00885803890540287,-0.00641460854976152,-0.00888088498307021,-0.0687546324473806,0.00708800027873727,0.0297393628844843,0.047287948786332,-0.0195688152272272,0.252179949226712,0.236106884057971
1932,0.153618208405102,0.0629005972113909,0.0175264758176883,0.000303162153209239,0.0300488700189383,0.00907055512317177,-0.00729445685429743,-0.00875041284004485,-0.0667716759329556,0.00691930930283347,0.0188643495056431,0.00698614887944979,-0.000590868848482543,0.225711689879545,0.195690217391304
1933,0.15647750210713,0.0643370849907548,0.0177905256994114,0.000344234233141043,0.0305260017653485,0.00928254748799257,-0.00795282685696182,-0.0089426713638649,-0.0663502730197354,0.00523722262447507,0.0100235019844932,-0.00690043922587333,-0.00741351676467614,0.199496546404441,0.00094021739130401
1934,0.159530486857157,0.0657887784895127,0.0180497654679723,0.000389997596808966,0.0312754280102023,0.00949501674611267,-0.00841073182509812,-0.00949092704486967,-0.0674736941034618,0.00636765215433727,0.00695562063934431,-0.019727402907549,-0.0593872046970121,0.13593224209054,0.149856884057971
1935,0.163020884858573,0.0672566379209637,0.0183085301946003,0.000443536020330545,0.0322143050187151,0.00970990074892337,-0.00873921400477122,-0.0102228275136625,-0.0695705937306668,0.00864013482950047,0.0136218643103417,-0.00216731526061955,-0.0610497337542181,0.163350216534997,0.088773550724638
1936,0.167124357450587,0.0687161786953557,0.0185851790847953,0.000507065923500175,0.0332413741420198,0.00992722872870087,-0.00896939318238522,-0.0110516118595984,-0.0723927890264585,0.00988467281636077,0.0284582539288733,0.0070408509438224,-0.0349766239443652,0.218375568514313,0.157106884057971
1937,0.171619084197717,0.0701470183236527,0.018887459262422,0.000579623102696006,0.0340049349738549,0.0101441929905687,-0.00936212113391622,-0.0118126461041182,-0.0743142518456154,0.0106729042727323,0.0427029145020976,-0.00102979864014755,0.020767169304667,0.285550142222361,0.314190217391304
1938,0.176074081721624,0.0715847188669757,0.019214495729686,0.00065902493609488,0.0345571666080601,0.0103598164582177,-0.00989270575723932,-0.0123539935896543,-0.0754096456134774,0.0112330984294908,0.0526715954923194,-0.0241580668283772,-0.0322815433899582,0.225101291773581,0.321106884057971
1939,0.180458597660608,0.0730434911988117,0.0195476095961578,0.000745403563393188,0.0352732183798908,0.0105764240615423,-0.0102773946460418,-0.0130057744874082,-0.0773545667136288,0.0116590392051662,0.0598375505941711,-0.00800650843703743,-0.0403942210208988,0.245101051559257,0.300440217391304
1940,0.184764698179998,0.0744301098347197,0.0198907768855851,0.000841690346317043,0.0359684126181466,0.0107926466966081,-0.0106022966968621,-0.0139650831978463,-0.0798974968008572,0.0120079870440127,0.0589053089041649,0.0358827916475371,0.028894884232976,0.361015557148362,0.381606884057971
1941,0.188912174421013,0.0757695690681927,0.0202547111140351,0.000952501044725444,0.0365882735861463,0.0110049514373527,-0.0108427153727234,-0.0149237057290859,-0.0824587921769439,0.0123032778489968,0.0533771000067075,0.0570993958390882,0.0373375879412876,0.388120728671059,0.337856884057971
1942,0.192772855482398,0.0771191935898207,0.0206795767455742,0.0010834357614099,0.037281031127416,0.011213322129893,-0.0110075481966161,-0.0157711617026423,-0.0852475532721209,0.0125616174496378,0.0432418352018687,0.0134839863151717,0.00858443487439626,0.308308868763219,0.348190217391304
1943,0.19619080343387,0.0784849747894177,0.0211698580324223,0.00123977772579144,0.0380270529990543,0.011421239540468,-0.0111753489909228,-0.0165625662758499,-0.0877580270796359,0.0127921075794651,0.0315939881829616,-0.0365164971009552,-0.0418842183907349,0.19964962072077,0.402773550724638
1944,0.199032226208194,0.0797983057784627,0.0216498140915567,0.00141972733202433,0.038731649111992,0.0116282066292904,-0.0115147555237083,-0.0169871385391884,-0.088836322280718,0.0129989984587793,0.0273754852512187,-0.00348643492536373,0.0377251245811152,0.31330206528457,0.506106884057971
1945,0.201414933217793,0.0810806779796507,0.022084530843013,0.00162028971507516,0.0391585687610133,0.0118306359989801,-0.0121046528549728,-0.016974794042126,-0.0880020522041519,0.0131841591908194,0.0267803369147675,-0.0224638004820679,0.0453078084795956,0.306452993499925,0.377690217391304
1946,0.203623741255058,0.0824038416024527,0.0224760775588384,0.00184628946709022,0.039450393522508,0.0120320080628345,-0.0127300953218028,-0.0172297123280795,-0.0872750782088229,0.0133526446335378,0.0285526612696786,-0.0111639292825483,-0.0829926375752666,0.194659361687891,0.232106884057971
1947,0.205738504077867,0.0838291044104447,0.022817198046954,0.00209921286019148,0.0401289094603181,0.0122350097017661,-0.0131886214818437,-0.018110277388232,-0.0882644860412079,0.0135058594264644,0.0473586006478822,0.00580442661053984,-0.110025751022496,0.208118160101782,0.300856884057971
1948,0.207830644843,0.0853000476746717,0.0231109092741756,0.00237672165683767,0.0410352063661978,0.0124411683421736,-0.0134475249370644,-0.0189367211750007,-0.0902339182312099,0.0136445240941051,0.0701739451417714,-0.00133925006280883,-0.0779325025438236,0.258102056924561,0.207273550724638
1949,0.209939443488705,0.0867466564544337,0.023380990598688,0.00267606459819559,0.041959466109153,0.0126524139127452,-0.0134763124821574,-0.0193894716992561,-0.0928410506571409,0.0137712675745206,0.0750845476541061,-0.0123793033248558,-0.0428291847307423,0.289553707702449,0.197940217391304
1950,0.212198524216707,0.0881449231340867,0.023657381038832,0.00299454242379462,0.0429882010248713,0.0128632693974741,-0.0135048067719836,-0.0200739088368274,-0.0958961310472389,0.0138852741518269,0.0709857602116069,-0.0356517136637333,-0.0859876696123076,0.221025247554548,0.133773550724638
