"year","CO2","CH4","N2O","Halogenated","Ozone","Strat. H2O","Land use & BC on snow","Aerosol-radiation","Aerosol-cloud","Volcanic","Solar","CTI","AMO","Total sum","Observation"
1865,-0.049882833372036,-0.0152244729501598,-0.00437878126378497,-1.25981278612125e-06,-0.0179758350116717,-0.0021559237889143,-0.0119069023703926,-0.00257633416127561,0.004174512377752,-0.000867705018736321,-0.000970927152490573,-0.00687686095597176,0.0249965804951642,-0.0393969365112372,-0.110093111784421
1866,-0.0487987790537194,-0.0144555957371972,-0.00422785427057488,-1.21036773505358e-06,-0.017416654594613,-0.00205084590226359,-0.0116500278429771,-0.00278216590088396,0.00215172168766221,0.00859216536837848,-0.0118552056784996,-0.00916927765526436,0.0293552149159962,-0.0329541928192282,-0.0862955455969205
1867,-0.0477058590128155,-0.0136773258619766,-0.00407071146744983,-1.15706999983859e-06,-0.0167849460027988,-0.00194295633395646,-0.0113514399380686,-0.00300429314298728,-0.000717242361850393,0.0143223406113252,-0.0174541568289631,-0.0107208807389335,0.0137580172641708,-0.0527038377367042,-0.128655815180254
1868,-0.0466367621298433,-0.0129065948765847,-0.00390778583046235,-1.10131341545598e-06,-0.0161668854139664,-0.00183277466621052,-0.0110547785599253,-0.00325007182621344,-0.0037924476482866,0.017914482720764,-0.0161146287549805,-0.0143831068242441,0.0185634240448384,-0.0435373020733892,-0.123467524346921
1869,-0.0456118630258606,-0.0121709007660062,-0.00374154790845635,-1.05430246833941e-06,-0.0156591964655956,-0.00172175913585956,-0.0108105977500466,-0.0035038547517725,-0.00599355284518999,0.0201447797859291,-0.00912991856211936,-0.0141556379226177,0.00624255703180743,-0.0519743740764202,-0.0678746685969205
1870,-0.0445999582576374,-0.0114710968313569,-0.0035719803597831,-1.00677036304527e-06,-0.015210382353888,-0.00161144990358027,-0.0106266282733483,-0.00375260594205661,-0.00779792872185259,0.0215993235161117,-0.00198534123197491,-0.0602480745814678,0.0104522673326943,-0.0796484243107572,-0.0750326901802535
1871,-0.0435616446724044,-0.0108410402368787,-0.00339680253258842,-9.53798270799804e-07,-0.0148687777218848,-0.00150365194761786,-0.0105687066636998,-0.00401260436651664,-0.0088429936209594,0.0226277479824691,0.00431272133866883,-0.0174176678434147,-0.000528282600829863,-0.0482641360368032,-0.114475091846921
1872,-0.0424607101603484,-0.0102659812916584,-0.0032173484008118,-9.18042126935775e-07,-0.0145733365009068,-0.0014004300927498,-0.0106073928501546,-0.004330106509454,-0.0097360152864579,0.018369571375177,0.00676593986024546,-0.0131755605944031,-0.0189550385316142,-0.0669563569802942,-0.0662423510135866
1873,-0.0412842431221535,-0.00971911587037102,-0.00303594907620678,-8.89009986479185e-07,-0.0141559510173441,-0.00130186249481257,-0.0106473972931002,-0.00465057921934859,-0.0116128341511067,0.00906021739259078,0.00669391729231673,-0.0406311334072905,-0.0101286805124261,-0.0836414558525932,-0.0843976640135826
1874,-0.0400267467063561,-0.00918299805919712,-0.00285216904068653,-8.47778946686794e-07,-0.0137246183800365,-0.00120787127645258,-0.0107144726184068,-0.00490010275667075,-0.0134932891440168,0.00742664723806998,0.000114973242385906,-0.0451468818823078,0.000186918706214234,-0.0776590204957702,-0.117824922680254
1875,-0.038693824156002,-0.00865459092197882,-0.00266754518052426,-8.06096751912775e-07,-0.013408845306204,-0.00111727159186923,-0.0108535818380827,-0.00515388964275573,-0.0145209994959432,0.0133321862852296,-0.0126266921002544,-0.0351784862827072,0.00618371844644354,-0.0612190161852612,-0.123600026013587
1876,-0.0372936472892968,-0.00813669611086422,-0.00248684193245503,-7.73331600415665e-07,-0.0130933894707122,-0.00102967332172584,-0.0110199903767396,-0.00543807306320058,-0.015747774489469,0.018122426964837,-0.0259772046228041,-0.0336313886216001,0.00354291922985084,-0.0659029491311302,-0.190072913513587
1877,-0.0358446970637593,-0.00762671007622332,-0.00231113965402624,-7.36205526704425e-07,-0.0126711057688613,-0.000944137742549559,-0.0111701374953673,-0.00570124280859641,-0.0175826142036014,0.0205808420197559,-0.0385852559649773,0.0592978381259506,0.0793851312243809,0.126115027426978,0.163358504903079
1878,-0.0343559076953044,-0.00711341310943892,-0.0021370219739268,-7.02502128086165e-07,-0.0122173735839381,-0.000861105011713339,-0.0113308983245724,-0.0059632058198745,-0.0197416209238099,0.0219733531932745,-0.0497837008290083,0.0873581320291071,0.0865733239241719,0.162121987240028,0.270262157776
1879,-0.0328303391323383,-0.00658187289152543,-0.00196424012012386,-6.69705454880645e-07,-0.0118955860406932,-0.000776324904580409,-0.0115378691271293,-0.00634687585956788,-0.0218179604490227,0.0212087331221127,-0.058403971861289,-0.0286812821301316,0.0258521179289496,-0.0429911008399252,-0.0427781477010866
1880,-0.0312495916746167,-0.00601682556650423,-0.00179404812072534,-6.33651603886225e-07,-0.0116105639565165,-0.000693617740987999,-0.0117687386479916,-0.0068065043008485,-0.0237801477453461,0.0169604692166391,-0.0580487503782278,-0.0222120158758148,0.0163608091948775,-0.0497630740642632,-0.0422240060135866
1881,-0.0295940157665769,-0.00544875328384722,-0.00162846813145613,-6.06291411320465e-07,-0.0113056096988927,-0.000609300632708299,-0.0120029792598226,-0.00722682975823978,-0.0257548617762223,0.01355282068904,-0.0427639861484325,0.0267114573675365,0.00359316982201104,-0.00703577321661519,0.0312977261530795
1882,-0.0278902258466591,-0.00487996125668472,-0.00146761595249881,-5.80308761660724e-07,-0.0110882577612049,-0.000523271579214129,-0.0122621249899569,-0.00764207702043431,-0.0271454729551218,0.015126466216783,-0.0235044392024365,0.00494338205146164,-0.0125997243095953,-0.0382292288551962,-0.0406629246802536
1883,-0.026176196381248,-0.00429805231597702,-0.00130890054415091,-5.51084642263625e-07,-0.0108680020436263,-0.000435980167173499,-0.0125485726935854,-0.00800742837025502,-0.02822131334562,-0.0525441566374522,-0.012481143075233,0.00188969801780159,-0.0622923076265781,-0.135551320215661,-0.0699715626802536
1884,-0.0244232193865399,-0.00369532637600382,-0.0011527300823918,-5.23723343786735e-07,-0.0104966148566757,-0.000347334216223509,-0.0128043409984434,-0.00810148832244911,-0.0293401559832227,-0.194747985743219,-0.00532126252472885,0.0194970778359288,-0.0808398128430892,-0.229816151416856,-0.224299435180254
1885,-0.0226101493296325,-0.00307784293472442,-0.000999094882855737,-4.96019464220334e-07,-0.0100596749729402,-0.000257597720419709,-0.0130264047592971,-0.00797547126026198,-0.0301701128606365,-0.24550525266829,-0.00384248519171165,0.036678094036874,-0.0331806721547155,-0.197966058364666,-0.218784793513587
1886,-0.0207123974487382,-0.00244092640385022,-0.000849650308184038,-4.70789013565024e-07,-0.00966238554698959,-0.000165622730454119,-0.0132484846867483,-0.0080073649360939,-0.0316080472834049,-0.194250304497522,-0.0125370941146806,0.00840085363068717,-0.00663234386204786,-0.148270402622061,-0.142421972680254
1887,-0.0187239683100134,-0.00178602282324222,-0.000700315435284708,-4.46615013913865e-07,-0.00924871340097859,-7.21528382010596e-05,-0.0134197907874927,-0.00839060467324395,-0.0348442744481416,-0.140048516536005,-0.025264358968293,-0.0492758703593907,-0.0185064385152433,-0.180367290539816,-0.260455117680254
1888,-0.0166322306412129,-0.00111747376713862,-0.000552959710813298,-4.24412833781135e-07,-0.00882981975107139,2.44396900464404e-05,-0.013578663088033,-0.00898606219794225,-0.0389282402539248,-0.097937783191878,-0.0369190347871697,0.0426717113596554,-0.0241257201307401,-0.0724349913344992,-0.101303603201087
1889,-0.0144609736056761,-0.000430323257302724,-0.000405318715177927,-3.97567985673795e-07,-0.00846174053220049,0.000123072154570691,-0.0137690386721509,-0.00960586227764776,-0.0426166487784989,-0.0650259466603349,-0.0468314397190545,0.0642674784616389,-0.0196181615899628,-0.0240345921986882,0.00407734065307946
1890,-0.0122373007227038,0.000269986026199778,-0.000263854035903497,-3.69657526883075e-07,-0.00815044307153429,0.000223823457666101,-0.0140169581223178,-0.0102504959429886,-0.0458989258130688,-0.0575052061894949,-0.0502094337232357,-0.053908306002717,-0.106441546405204,-0.223504941473605,-0.25909082934692
1891,-0.00994610813461864,0.000984902472818176,-0.000127793403325508,-3.53347207830354e-07,-0.00791064178388848,0.00032770869644866,-0.0143617898131603,-0.0108214274858276,-0.0481211330916303,-0.072837155338924,-0.0461946651998831,0.0134875048653977,-0.0696519218332671,-0.138204484543733,-0.149021458513587
1892,-0.00764730050633364,0.00173017306921718,1.36283736160529e-05,-3.31511967133585e-07,-0.00770865654351058,0.000434192589384131,-0.0147869657287781,-0.0112524865191004,-0.0495208743470889,-0.070380892537647,-0.0348898749397056,-0.00840218297089546,-0.111405320186869,-0.183804667878033,-0.292761766846921
1893,-0.00535348277685994,0.00248752132691588,0.000160216743606703,-2.98423820624284e-07,-0.00739944587464039,0.000543757285900571,-0.0152040986394456,-0.0117032945969392,-0.0518287781337039,-0.0489990482274712,-0.00781533972160955,-0.0611512133792389,-0.0567650085864007,-0.152725849300315,-0.253536282680254
1894,-0.00309726232737614,0.00322659339708788,0.000317774543951673,-2.74152949799664e-07,-0.00700626603678819,0.000655372202546251,-0.0155829069589088,-0.0122897572794232,-0.0552902872527086,-0.0322563131053272,0.0073900413145561,-0.0319980828821022,-0.127079506185653,-0.153750207668784,-0.240543934513586
1895,-0.000875055640013833,0.00392700928068727,0.000479207650783522,-2.52662105143754e-07,-0.00674066568132259,0.000767848885354361,-0.0160013738803227,-0.0129654382122663,-0.0584150418573399,-0.0229824146772604,0.00819008086810836,-0.00504751673460346,-0.0956450877222761,-0.0846433720606682,-0.200460152680254
1896,0.00132895302360356,0.00456038609774398,0.000638002888120912,-2.32836420476544e-07,-0.00655595847308329,0.000877747303682291,-0.0164188070439712,-0.0136587938755631,-0.0611567022995857,-0.0171644697356672,0.00775566581970793,0.0372011506136333,-0.0226156476318099,0.0355507750725138,-0.0353638293469206
1897,0.00354037616574346,0.00516232571607467,0.000793169234309733,-2.11853189460954e-07,-0.00620657598130599,0.000984394894823721,-0.0167612646574165,-0.0143882467322325,-0.0650527374870532,-0.0131420555229769,0.00468094157815327,0.052521062699109,-0.0359789834844572,0.0253974410563078,-0.0133077776802535
1898,0.00579050260449997,0.00579084508488827,0.000951652673876623,-1.88718658049325e-07,-0.00582073776040899,0.0010873243247617,-0.0170576246440466,-0.0152342338377146,-0.0696748994870239,-0.0100427700701911,-0.00672933914257695,-0.016284031518256,-0.0406133437949133,-0.0568534957705002,-0.24215509528442
1899,0.00814001340076387,0.00646130953117238,0.00111783755469084,-1.67899179434094e-07,-0.00553277215777519,0.00118998292144456,-0.017363128322745,-0.0162446119247396,-0.0746176098644596,-0.00749982636198433,-0.0160736036433166,0.00468803812342184,-0.0320272864810397,-0.0287359800772002,-0.125561797680254
1900,0.010567589359982,0.00715702711772288,0.00129120166146588,-1.51139909474115e-07,-0.00527202629941019,0.00129433947050894,-0.0177033219857865,-0.0172807607944119,-0.079155401367766,-0.00536093115782072,-0.0306616483254699,0.0715399544672767,-0.0460871372059653,0.0258514933483268,-0.00173829601358655
1901,0.0130079620464123,0.00787330177648258,0.00147932680021782,-1.22286026613555e-07,-0.00500820976485119,0.00140019273636833,-0.0180792341116138,-0.0181978751363299,-0.0830151306347316,-0.00348039411740232,-0.0467224573951518,0.0150580003074197,-0.0513741320584243,-0.0488092966067852,-0.0496099885135866
1902,0.0154345255864322,0.00863100231315068,0.00169529329517806,-7.72498694826743e-08,-0.00481413686844319,0.00150883780895219,-0.0184936010473053,-0.0191379675512564,-0.0863322023827966,-0.0301874071002329,-0.0555181885246284,0.0457291374691113,-0.118883521696051,-0.0907542471761102,-0.185998986013587
1903,0.0178533056887894,0.00943603383236018,0.00193994040499891,-2.00833026788247e-08,-0.00456546728806009,0.0016210137265011,-0.0189122345211909,-0.0201105488876408,-0.0897261546918676,-0.094094211236774,-0.0481500949328405,0.0613894795059397,-0.163697037825972,-0.148357669003436,-0.279894436013587
1904,0.0202534760545467,0.0103122251157014,0.00220085775718926,6.20961700661754e-08,-0.00414224460920819,0.00173890939872047,-0.0192786372705968,-0.0210536798563289,-0.0940422825919966,-0.123063053587737,-0.0359008595850372,-0.0113235045465445,-0.225086191910959,-0.288264414370935,-0.345373730180254
1905,0.0226941539920029,0.0112543803993588,0.00247143755812552,1.53990200842865e-07,-0.00365587497940839,0.0018630757093119,-0.0196239053096187,-0.0221534539273347,-0.0991789796735556,-0.097802540318689,-0.0236410061402124,0.0747390828242881,-0.191101675300649,-0.138659522089571,-0.153557769346921
1906,0.0252542095317957,0.0122426875161885,0.00275102243952254,2.58776478557006e-07,-0.00320982517277069,0.00199489491634339,-0.0199656665865203,-0.0236480524754578,-0.105445334635293,-0.0635544848542929,-0.0107368872879406,0.0355317495864571,-0.113000460748396,-0.0814568726352732,-0.0642982843469205
1907,0.0279772412747255,0.01326429735367,0.00304605949376207,4.01633554851156e-07,-0.00268408057244699,0.00213440483548133,-0.0202868696022963,-0.0252129166772102,-0.112411281904911,-0.046828270460254,-0.00250260893852977,-0.00887884056993766,-0.172859555945223,-0.161237104433927,-0.242746196846921
1908,0.0307856039758327,0.0142878135259789,0.00335895605205558,5.74046164022606e-07,-0.00216300694672718,0.00227940373952586,-0.0206826321456738,-0.0264313189169657,-0.118208010059105,-0.042471112299337,0.0056008981866725,0.00880172459586949,-0.146015314146325,-0.110296214251106,-0.259504001846921
1909,0.0336693001382094,0.0153192790897836,0.00369063758121948,7.72801394806005e-07,-0.00168601567133809,0.00242876198380952,-0.021133290818097,-0.0276046905846393,-0.123399956078496,-0.0333581891922801,0.00552001394603175,-0.0292912383674916,-0.169152996027316,-0.154893522260105,-0.267503022680253
1910,0.036609629127832,0.0163523899933321,0.00404240031649633,1.27582356068502e-06,-0.00124107313300469,0.00258223722975122,-0.0215780584758741,-0.0288540509897029,-0.128585560220396,-0.0230435491872988,-0.00254629831775066,-0.0525357543915868,-0.177245098841401,-0.17787928634249,-0.262058555180254
1911,0.0396712323463047,0.017367059374008,0.00440596771031676,2.30239837647048e-06,-0.000908906467375285,0.00273755438828858,-0.0220519367710315,-0.0300002901912911,-0.132365127364225,-0.0173416938816347,-0.0194729259815975,0.00074605088587907,-0.156776102409836,-0.116446366864695,-0.266994095180254
1912,0.0428903814111277,0.0183255786734267,0.00476848931381756,3.49278572025375e-06,-0.000620711773963285,0.00289284902453454,-0.0225377571426099,-0.0311281280051316,-0.13588775682696,-0.0369634841064638,-0.0380446479615136,0.0577246767631537,-0.190369186693252,-0.104349864208687,-0.194974851013587
1913,0.0462524798250037,0.0192022377666749,0.00513428151150726,4.92346278113412e-06,-0.000192950773497791,0.00304475093413938,-0.023009858459195,-0.0319418284272899,-0.139270582754967,-0.078277447422781,-0.0485618374853686,0.0151742361875531,-0.199481328766111,-0.189231708350984,-0.207751111846921
1914,0.0496937752645347,0.0200254831361556,0.00550712363288586,7.21024445027403e-06,0.000230955813608213,0.00319133756705018,-0.0235168277823478,-0.0321783158561267,-0.141254755060819,-0.08419554456184,-0.0460075549846432,0.0535791591967516,-0.157081488270922,-0.107318137366471,0.00168321565307944
1915,0.0531782587061807,0.0208781619628738,0.00587642010624956,1.08953491863073e-05,0.000510030618412413,0.00333374675537962,-0.0240295075059899,-0.0325353295995604,-0.142774249468502,-0.0586348828034801,-0.0223031957693562,0.0604595677445861,-0.0307942309225218,0.0450566395815818,0.0752248989864134
1916,0.0567263151026837,0.0218400531406751,0.00623699587537146,1.63355683008198e-05,0.000810495672602211,0.00347630022037533,-0.0244741661277846,-0.0336194539306155,-0.146396818853308,-0.0379444237833133,0.00573723701573001,-0.0297698637081622,-0.100842906526193,-0.0691378603205872,-0.174696123513587
1917,0.0602770595807967,0.0228761389240488,0.00658589092305756,2.31216349873358e-05,0.00128646662113911,0.00362397895862015,-0.0248391447315867,-0.0348890460658983,-0.151608272134108,-0.0265182604877801,0.00819561404769455,-0.0745506397740365,-0.150756618949981,-0.120632272076835,-0.279954055180254
1918,0.0636938299590027,0.0239862533675487,0.00690223247145666,3.03825905707212e-05,0.00175710983565711,0.00377670876020764,-0.0252574255891165,-0.0353873341081557,-0.154411026848268,-0.0202580948379649,0.0093898766372674,-0.010245459633372,-0.154258545099586,-0.0430483892099332,-0.163133389346921
1919,0.0670254922342347,0.0251830861945556,0.00717179648693056,3.74419684044558e-05,0.00215212791618961,0.00393856407087586,-0.0257691724245993,-0.03529689157929,-0.154822178189729,-0.0162709579992367,0.0094288149554335,0.0532673803334075,-0.106758508310531,0.0747044141141368,-0.0848604593469205
1920,0.0702581910035477,0.0264354222955226,0.00741336214597416,4.38884443721157e-05,0.00255112546734131,0.00410863960592496,-0.0263141487363836,-0.0351799701901366,-0.15518111220658,-0.013422225401211,0.00869307492480312,0.0397622826213685,-0.162282436657572,0.0101642210326578,-0.0357181901802535
1921,0.0734130078202487,0.0277179213618292,0.00764996354665706,5.00632273566983e-05,0.00291357681187241,0.00428707181833129,-0.0269474909529823,-0.0348082478422686,-0.153952687950503,-0.0118061958015975,0.00788492338130849,-0.0167055040620556,-0.109937213389343,-0.0039541597042092,0.0355613673197465
1922,0.0764941276171247,0.0289971309985757,0.00790161192319516,5.7059809456551e-05,0.00337241337612731,0.004472642538986,-0.0275207096670777,-0.0347616053480994,-0.154617530958957,-0.0146526761714931,0.00691407758659317,0.0114970536383111,-0.164186092662917,-0.0337391109901082,-0.0597128001802535
1923,0.0794888693706237,0.03023168852909,0.00817347135293466,6.549156166762e-05,0.00397212457632761,0.00466052211588944,-0.0279388010494475,-0.0353150999875324,-0.159355701745183,-0.0184331069238739,-0.00540729892151495,0.00131694454568061,-0.176103342697402,-0.0652064306185902,-0.0302538126802536
1924,0.0824020489663867,0.0313708729148393,0.00843048695754036,7.52367978275935e-05,0.00443179559304861,0.00484922174263494,-0.028443442783899,-0.035963892727835,-0.163102522887904,-0.0151326254191022,-0.0159481713132835,0.0162328543834792,-0.135233561090372,-0.0154456896922702,-0.0348168476802536
1925,0.0850825005537077,0.0323778297960451,0.00865339019946056,8.65974384594886e-05,0.00477041310288931,0.00503238410395402,-0.0290679151073531,-0.0366512810744321,-0.165423939001247,-0.00995800336636922,-0.0129691082472909,-0.0234490837537729,-0.127260045578779,-0.0365072562370082,0.00919860665307948
1926,0.0875269036177447,0.0332626543781026,0.00885479009147876,9.9235285803754e-05,0.00515809927984701,0.00520562981684297,-0.0296845478000866,-0.0376569260597663,-0.168173099000489,-0.00725328491860582,0.0014364413143696,0.0508787682155609,-0.0542590273203927,0.113009881191623,0.161675166319746
1927,0.0898721631307217,0.034136884443256,0.00904584589725096,0.000112532345656352,0.00563386539965891,0.00536888672991241,-0.0302876584189757,-0.0389490731505117,-0.171771774685076,-0.00545030919570432,0.00733267615272548,-0.013370545798713,-0.0358264040514415,0.0825482983678548,0.0602559514864134
1928,0.0920938790895977,0.0350691594467849,0.00923291279359376,0.000127689913084661,0.00613517237242722,0.00552723298189531,-0.0308874501972078,-0.0404015352810393,-0.175369534381287,-0.00889786135550502,0.00814731407116,0.0175609779539836,-0.092374077012188,0.0779834850607058,0.0720791531530794
1929,0.0942249472166297,0.0360983523163696,0.00940719781432306,0.000145952169775491,0.00672257049738492,0.00568505927420591,-0.031457987745938,-0.0417215608732512,-0.178853864409466,-0.0148284028023814,0.00896715237991354,0.0112422940760217,-0.118826886484192,0.0575980155051408,-0.108600691846921
1930,0.0963073294075667,0.0371804773434208,0.00958722767640226,0.000167566893006912,0.00719870872715241,0.00584452338750891,-0.032141034973768,-0.0420228228184805,-0.178949296637028,-0.0122880746517628,0.00934309362223426,0.0378458352423681,-0.0848423698738812,0.1273055204821,0.111378164819746
1931,0.0984002160291597,0.0382611451648593,0.00978091830175436,0.000192357189317189,0.00739937664506651,0.00600990105857251,-0.033054052742302,-0.0410897315568656,-0.174691825924136,-0.00681259759029012,0.00867146263014602,0.058506529350159,-0.0249445276457025,0.210584898446796,0.171582240082246
1932,0.100642357757863,0.0393137876511473,0.00997925251536766,0.000219740566128975,0.00757449900682081,0.00617563875971901,-0.0340299120221329,-0.0400063966679022,-0.170198960556375,-0.00729710133417412,0.00766222954448965,0.00916356091574455,-0.0117993701481034,0.162838352360038,0.128841588986413
1933,0.103057562842569,0.0403621655567514,0.0101809885948288,0.000249615449400059,0.00786671747811191,0.00634124141269891,-0.0349181622022583,-0.0399824055887748,-0.169598198243148,-0.0100576887459853,0.00683783528891902,-0.011431723241587,-0.0165251070439288,0.126214559188639,-0.0466710468469205
1934,0.105686701886737,0.0414320903787813,0.0103787372622566,0.000283076708746033,0.00835809955782421,0.00650761069878781,-0.0357029359240417,-0.0410904616384029,-0.173068440748702,-0.00785741839605102,0.00522151804486757,-0.0315046454827581,-0.0621286611564683,0.0599582690634798,0.108888408607247
1935,0.108672196286088,0.0425123684194242,0.0105807148922763,0.00032228364588049,0.00897698534838001,0.00667507815274701,-0.0364109425206887,-0.042812315042756,-0.178954408099542,-0.00405163350224162,0.0072029838571869,-0.00402485504813521,-0.0641005284179144,0.0981726949216358,0.0828670288197464
1936,0.112195125053001,0.043576663239983,0.0107953924203542,0.00036871644204266,0.00965497827874881,0.00684246185077311,-0.0370637377841539,-0.0449437294174572,-0.185899247257076,-0.00210183446068802,0.00858743176327827,0.00923053465492919,-0.035616813689597,0.163347102913216,0.114085168986413
1937,0.116043500610856,0.0446260011128044,0.0110289956526847,0.000421491510993556,0.0101567640901711,0.00701039025021811,-0.0378021933059877,-0.0468492525855165,-0.19114693957925,-0.000865944011857425,0.00992820137750996,-0.00224475468787665,0.00299436831863214,0.228001291050696,0.258147645403079
1938,0.119886884796498,0.0456887655059659,0.0112773802921826,0.000479164552511048,0.0105076126180258,0.00717870104916651,-0.0386486709610614,-0.0481701465771654,-0.193975479866864,8.27771064427774e-05,0.0108646785164977,-0.0384381937929165,-0.0337500543654125,0.16046780038908,0.277114072319746
1939,0.123663067814061,0.0467521080747248,0.011534487729991,0.000542071324400299,0.0109703934435034,0.00734658688623521,-0.0394105177110243,-0.0498805398155307,-0.198515798522701,0.000871900213044677,0.011528494662781,-0.0131626115344078,-0.0396017509976482,0.186634487339625,0.236355848153079
1940,0.127362589260895,0.0477756348675335,0.011800685698544,0.000612540329488489,0.0113988293554336,0.00751485922050581,-0.0401337691789442,-0.0523416726786869,-0.204877893176609,0.00155269390920218,0.0114377308556222,0.0445427781035801,0.00862406558386794,0.318901913976748,0.347275872069746
1941,0.130944774050455,0.0487598007056431,0.0120816497313676,0.000693814840358865,0.0117889067178373,0.00767874102425861,-0.0408161363526872,-0.0546475450843545,-0.211461877285033,0.00212193997022578,0.0109072685314238,0.0705190430180013,0.014471941204152,0.35337779975071,0.239818061986413
1942,0.134250156265287,0.0497522024546485,0.0124073317068521,0.000789629230027958,0.0122364910765124,0.00784202223585671,-0.0414291033975355,-0.056611154313645,-0.217866642436587,0.00264792657289138,0.00996924819794289,0.0171191010708638,-0.00544405592608437,0.255865712819297,0.197895325153079
1943,0.137170325839724,0.0507472832698851,0.0127874444909013,0.000903636254312579,0.0127179988497198,0.00800484011170081,-0.0420397571712357,-0.0581537730884365,-0.223052552844096,0.00313536049926958,0.00886689191671093,-0.0577779078546926,-0.0413689844907929,0.123990279059569,0.172009403319746
1944,0.139605800113916,0.0517139799916051,0.0131548307229601,0.00103439243627515,0.0131669238801761,0.00816314219208861,-0.0427789897566981,-0.0585918516706028,-0.224501336803063,0.00357328580291638,0.00849633593222858,-0.00608914610830536,0.0147403701513603,0.236322804017979,0.320153362461413
1945,0.141574562282216,0.0526406749552117,0.0134874569474933,0.00118007889537771,0.0134118088203548,0.00832311621666201,-0.0436510322741093,-0.0578899104106778,-0.221491767743075,0.00396393527102748,0.00845110426576338,-0.0357868354925977,0.0199925492918636,0.222942687348539,0.247573925653079
1946,0.143368359635452,0.053608511322281,0.013791737467886,0.00134458433449353,0.0135626335145569,0.00847964742383231,-0.0445609091037676,-0.0577709480844932,-0.218971531952455,0.00432686290156178,0.00861670939336197,-0.0181036610834242,-0.0901262351436068,0.132956391908804,0.109986075236413
1947,0.145117010285719,0.0546570443725157,0.0140579254279427,0.00152862406524047,0.0139767604440338,0.00863922905407521,-0.0453810688399712,-0.0592764478483167,-0.220701921059058,0.00467321182363148,0.0103639701426419,0.00771673509784575,-0.122189260538863,0.154143739648838,0.141738669403079
1948,0.146822120639021,0.0557422138996975,0.0142889432799275,0.00173087352411981,0.0145305328116989,0.00880014712819151,-0.0460612147121055,-0.0610022680535375,-0.224609333180006,0.00498553425046688,0.0125198926972443,-0.00272901538266395,-0.0841245868934598,0.200656535690164,0.128987558153079
